data_point,region,vac_interval_group,age_group,vaccine,vac_count
2022.01_13-10-2022,г. Санкт-Петербург,90_105_days,60+,CoviVac,172
2022.01_13-10-2022,г. Санкт-Петербург,90_105_days,60+,EpiVacCorona,562
2022.01_13-10-2022,г. Санкт-Петербург,90_105_days,60+,SputnikLite,29173
2022.01_13-10-2022,г. Санкт-Петербург,90_105_days,60+,SputnikV,27274
2022.02_01-07-2022,Московская область,105_165_days,18+,AllVaccines,542161
2022.02_01-07-2022,Московская область,105_165_days,18+,CoviVac,8006
2022.02_01-07-2022,Московская область,105_165_days,18+,EpiVacCorona,6194
2022.02_01-07-2022,Московская область,105_165_days,18+,SputnikLite,190959
2022.02_01-07-2022,Московская область,105_165_days,18+,SputnikV,337002
2022.02_01-07-2022,Московская область,105_165_days,18-59,AllVaccines,373619
2022.02_01-07-2022,Московская область,105_165_days,18-59,CoviVac,5998
2022.02_01-07-2022,Московская область,105_165_days,18-59,EpiVacCorona,3779
2022.02_01-07-2022,Московская область,105_165_days,18-59,SputnikLite,97288
2022.02_01-07-2022,Московская область,105_165_days,18-59,SputnikV,266554
2022.02_01-07-2022,Московская область,105_165_days,60+,AllVaccines,168542
2022.02_01-07-2022,Московская область,105_165_days,60+,CoviVac,2008
2022.02_01-07-2022,Московская область,105_165_days,60+,EpiVacCorona,2415
2022.02_01-07-2022,Московская область,105_165_days,60+,SputnikLite,93671
2022.02_01-07-2022,Московская область,105_165_days,60+,SputnikV,70448
2022.02_01-07-2022,Московская область,165_195_days,18+,AllVaccines,737928
2022.02_01-07-2022,Московская область,165_195_days,18+,CoviVac,8882
2022.02_01-07-2022,Московская область,165_195_days,18+,EpiVacCorona,5615
2022.02_01-07-2022,Московская область,165_195_days,18+,SputnikLite,30291
2022.02_01-07-2022,Московская область,165_195_days,18+,SputnikV,693140
2022.02_01-07-2022,Московская область,165_195_days,18-59,AllVaccines,622630
2022.02_01-07-2022,Московская область,165_195_days,18-59,CoviVac,7206
2022.02_01-07-2022,Московская область,165_195_days,18-59,EpiVacCorona,3826
2022.02_01-07-2022,Московская область,165_195_days,18-59,SputnikLite,20078
2022.02_01-07-2022,Московская область,165_195_days,18-59,SputnikV,591520
2022.02_01-07-2022,Московская область,165_195_days,60+,AllVaccines,115298
2022.02_01-07-2022,Московская область,165_195_days,60+,CoviVac,1676
2022.02_01-07-2022,Московская область,165_195_days,60+,EpiVacCorona,1789
2022.02_01-07-2022,Московская область,165_195_days,60+,SputnikLite,10213
2022.02_01-07-2022,Московская область,165_195_days,60+,SputnikV,101620
2022.02_01-07-2022,Московская область,21_45_days,18+,AllVaccines,204793
2022.02_01-07-2022,Московская область,21_45_days,18+,CoviVac,780
2022.02_01-07-2022,Московская область,21_45_days,18+,EpiVacCorona,2537
2022.02_01-07-2022,Московская область,21_45_days,18+,SputnikLite,124283
2022.02_01-07-2022,Московская область,21_45_days,18+,SputnikV,77193
2022.02_01-07-2022,Московская область,21_45_days,18-59,AllVaccines,139394
2022.02_01-07-2022,Московская область,21_45_days,18-59,CoviVac,557
2022.02_01-07-2022,Московская область,21_45_days,18-59,EpiVacCorona,1355
2022.02_01-07-2022,Московская область,21_45_days,18-59,SputnikLite,79385
2022.02_01-07-2022,Московская область,21_45_days,18-59,SputnikV,58097
2022.02_01-07-2022,Московская область,21_45_days,60+,AllVaccines,65399
2022.02_01-07-2022,Московская область,21_45_days,60+,CoviVac,223
2022.02_01-07-2022,Московская область,21_45_days,60+,EpiVacCorona,1182
2022.02_01-07-2022,Московская область,21_45_days,60+,SputnikLite,44898
2022.02_01-07-2022,Московская область,21_45_days,60+,SputnikV,19096
2022.02_01-07-2022,Московская область,45_75_days,18+,AllVaccines,409538
2022.02_01-07-2022,Московская область,45_75_days,18+,CoviVac,5204
2022.02_01-07-2022,Московская область,45_75_days,18+,EpiVacCorona,8464
2022.02_01-07-2022,Московская область,45_75_days,18+,SputnikLite,101193
2022.02_01-07-2022,Московская область,45_75_days,18+,SputnikV,294677
2022.02_01-07-2022,Московская область,45_75_days,18-59,AllVaccines,276323
2022.02_01-07-2022,Московская область,45_75_days,18-59,CoviVac,3761
2022.02_01-07-2022,Московская область,45_75_days,18-59,EpiVacCorona,4702
2022.02_01-07-2022,Московская область,45_75_days,18-59,SputnikLite,54714
2022.02_01-07-2022,Московская область,45_75_days,18-59,SputnikV,213146
2022.02_01-07-2022,Московская область,45_75_days,60+,AllVaccines,133215
2022.02_01-07-2022,Московская область,45_75_days,60+,CoviVac,1443
2022.02_01-07-2022,Московская область,45_75_days,60+,EpiVacCorona,3762
2022.02_01-07-2022,Московская область,45_75_days,60+,SputnikLite,46479
2022.02_01-07-2022,Московская область,45_75_days,60+,SputnikV,81531
2022.02_01-07-2022,Московская область,75_90_days,18+,AllVaccines,261676
2022.02_01-07-2022,Московская область,75_90_days,18+,CoviVac,2431
2022.02_01-07-2022,Московская область,75_90_days,18+,EpiVacCorona,5963
2022.02_01-07-2022,Московская область,75_90_days,18+,SputnikLite,66150
2022.02_01-07-2022,Московская область,75_90_days,18+,SputnikV,187132
2022.02_01-07-2022,Московская область,75_90_days,18-59,AllVaccines,174858
2022.02_01-07-2022,Московская область,75_90_days,18-59,CoviVac,1738
2022.02_01-07-2022,Московская область,75_90_days,18-59,EpiVacCorona,3354
2022.02_01-07-2022,Московская область,75_90_days,18-59,SputnikLite,35105
2022.02_01-07-2022,Московская область,75_90_days,18-59,SputnikV,134661
2022.02_01-07-2022,Московская область,75_90_days,60+,AllVaccines,86818
2022.02_01-07-2022,Московская область,75_90_days,60+,CoviVac,693
2022.02_01-07-2022,Московская область,75_90_days,60+,EpiVacCorona,2609
2022.02_01-07-2022,Московская область,75_90_days,60+,SputnikLite,31045
2022.02_01-07-2022,Московская область,75_90_days,60+,SputnikV,52471
2022.02_01-07-2022,Московская область,90_105_days,18+,AllVaccines,229591
2022.02_01-07-2022,Московская область,90_105_days,18+,CoviVac,2993
2022.02_01-07-2022,Московская область,90_105_days,18+,EpiVacCorona,3847
2022.02_01-07-2022,Московская область,90_105_days,18+,SputnikLite,70438
2022.02_01-07-2022,Московская область,90_105_days,18+,SputnikV,152313
2022.02_01-07-2022,Московская область,90_105_days,18-59,AllVaccines,148251
2022.02_01-07-2022,Московская область,90_105_days,18-59,CoviVac,2031
2022.02_01-07-2022,Московская область,90_105_days,18-59,EpiVacCorona,2001
2022.02_01-07-2022,Московская область,90_105_days,18-59,SputnikLite,36608
2022.02_01-07-2022,Московская область,90_105_days,18-59,SputnikV,107611
2022.02_01-07-2022,Московская область,90_105_days,60+,AllVaccines,81340
2022.02_01-07-2022,Московская область,90_105_days,60+,CoviVac,962
2022.02_01-07-2022,Московская область,90_105_days,60+,EpiVacCorona,1846
2022.02_01-07-2022,Московская область,90_105_days,60+,SputnikLite,33830
2022.02_01-07-2022,Московская область,90_105_days,60+,SputnikV,44702
2022.02_01-07-2022,РФ,105_165_days,18+,AllVaccines,11040494
2022.02_01-07-2022,РФ,105_165_days,18+,CoviVac,126788
2022.02_01-07-2022,РФ,105_165_days,18+,EpiVacCorona,130687
2022.02_01-07-2022,РФ,105_165_days,18+,SputnikLite,5690876
2022.02_01-07-2022,РФ,105_165_days,18+,SputnikV,5092143
2022.02_01-07-2022,РФ,105_165_days,18-59,AllVaccines,7683142
2022.02_01-07-2022,РФ,105_165_days,18-59,CoviVac,105072
2022.02_01-07-2022,РФ,105_165_days,18-59,EpiVacCorona,88249
2022.02_01-07-2022,РФ,105_165_days,18-59,SputnikLite,3757702
2022.02_01-07-2022,РФ,105_165_days,18-59,SputnikV,3732119
2022.02_01-07-2022,РФ,105_165_days,60+,AllVaccines,3357352
2022.02_01-07-2022,РФ,105_165_days,60+,CoviVac,21716
2022.02_01-07-2022,РФ,105_165_days,60+,EpiVacCorona,42438
2022.02_01-07-2022,РФ,105_165_days,60+,SputnikLite,1933174
2022.02_01-07-2022,РФ,105_165_days,60+,SputnikV,1360024
2022.02_01-07-2022,РФ,165_195_days,18+,AllVaccines,10516274
2022.02_01-07-2022,РФ,165_195_days,18+,CoviVac,112856
2022.02_01-07-2022,РФ,165_195_days,18+,EpiVacCorona,227606
2022.02_01-07-2022,РФ,165_195_days,18+,SputnikLite,1973755
2022.02_01-07-2022,РФ,165_195_days,18+,SputnikV,8202057
2022.02_01-07-2022,РФ,165_195_days,18-59,AllVaccines,8783490
2022.02_01-07-2022,РФ,165_195_days,18-59,CoviVac,99191
2022.02_01-07-2022,РФ,165_195_days,18-59,EpiVacCorona,175101
2022.02_01-07-2022,РФ,165_195_days,18-59,SputnikLite,1686908
2022.02_01-07-2022,РФ,165_195_days,18-59,SputnikV,6822290
2022.02_01-07-2022,РФ,165_195_days,60+,AllVaccines,1732784
2022.02_01-07-2022,РФ,165_195_days,60+,CoviVac,13665
2022.02_01-07-2022,РФ,165_195_days,60+,EpiVacCorona,52505
2022.02_01-07-2022,РФ,165_195_days,60+,SputnikLite,286847
2022.02_01-07-2022,РФ,165_195_days,60+,SputnikV,1379767
2022.02_01-07-2022,РФ,21_45_days,18+,AllVaccines,4238348
2022.02_01-07-2022,РФ,21_45_days,18+,CoviVac,30856
2022.02_01-07-2022,РФ,21_45_days,18+,EpiVacCorona,137019
2022.02_01-07-2022,РФ,21_45_days,18+,SputnikLite,2599523
2022.02_01-07-2022,РФ,21_45_days,18+,SputnikV,1470950
2022.02_01-07-2022,РФ,21_45_days,18-59,AllVaccines,2857484
2022.02_01-07-2022,РФ,21_45_days,18-59,CoviVac,24808
2022.02_01-07-2022,РФ,21_45_days,18-59,EpiVacCorona,88463
2022.02_01-07-2022,РФ,21_45_days,18-59,SputnikLite,1694480
2022.02_01-07-2022,РФ,21_45_days,18-59,SputnikV,1049733
2022.02_01-07-2022,РФ,21_45_days,60+,AllVaccines,1380864
2022.02_01-07-2022,РФ,21_45_days,60+,CoviVac,6048
2022.02_01-07-2022,РФ,21_45_days,60+,EpiVacCorona,48556
2022.02_01-07-2022,РФ,21_45_days,60+,SputnikLite,905043
2022.02_01-07-2022,РФ,21_45_days,60+,SputnikV,421217
2022.02_01-07-2022,РФ,45_75_days,18+,AllVaccines,10271487
2022.02_01-07-2022,РФ,45_75_days,18+,CoviVac,111276
2022.02_01-07-2022,РФ,45_75_days,18+,EpiVacCorona,296350
2022.02_01-07-2022,РФ,45_75_days,18+,SputnikLite,3047384
2022.02_01-07-2022,РФ,45_75_days,18+,SputnikV,6816477
2022.02_01-07-2022,РФ,45_75_days,18-59,AllVaccines,7056162
2022.02_01-07-2022,РФ,45_75_days,18-59,CoviVac,91422
2022.02_01-07-2022,РФ,45_75_days,18-59,EpiVacCorona,201443
2022.02_01-07-2022,РФ,45_75_days,18-59,SputnikLite,1820820
2022.02_01-07-2022,РФ,45_75_days,18-59,SputnikV,4942477
2022.02_01-07-2022,РФ,45_75_days,60+,AllVaccines,3215325
2022.02_01-07-2022,РФ,45_75_days,60+,CoviVac,19854
2022.02_01-07-2022,РФ,45_75_days,60+,EpiVacCorona,94907
2022.02_01-07-2022,РФ,45_75_days,60+,SputnikLite,1226564
2022.02_01-07-2022,РФ,45_75_days,60+,SputnikV,1874000
2022.02_01-07-2022,РФ,75_90_days,18+,AllVaccines,6886391
2022.02_01-07-2022,РФ,75_90_days,18+,CoviVac,66717
2022.02_01-07-2022,РФ,75_90_days,18+,EpiVacCorona,178163
2022.02_01-07-2022,РФ,75_90_days,18+,SputnikLite,1991066
2022.02_01-07-2022,РФ,75_90_days,18+,SputnikV,4650445
2022.02_01-07-2022,РФ,75_90_days,18-59,AllVaccines,4821736
2022.02_01-07-2022,РФ,75_90_days,18-59,CoviVac,55376
2022.02_01-07-2022,РФ,75_90_days,18-59,EpiVacCorona,127748
2022.02_01-07-2022,РФ,75_90_days,18-59,SputnikLite,1164487
2022.02_01-07-2022,РФ,75_90_days,18-59,SputnikV,3474125
2022.02_01-07-2022,РФ,75_90_days,60+,AllVaccines,2064655
2022.02_01-07-2022,РФ,75_90_days,60+,CoviVac,11341
2022.02_01-07-2022,РФ,75_90_days,60+,EpiVacCorona,50415
2022.02_01-07-2022,РФ,75_90_days,60+,SputnikLite,826579
2022.02_01-07-2022,РФ,75_90_days,60+,SputnikV,1176320
2022.02_01-07-2022,РФ,90_105_days,18+,AllVaccines,4765156
2022.02_01-07-2022,РФ,90_105_days,18+,CoviVac,67239
2022.02_01-07-2022,РФ,90_105_days,18+,EpiVacCorona,129821
2022.02_01-07-2022,РФ,90_105_days,18+,SputnikLite,1461435
2022.02_01-07-2022,РФ,90_105_days,18+,SputnikV,3106661
2022.02_01-07-2022,РФ,90_105_days,18-59,AllVaccines,3344252
2022.02_01-07-2022,РФ,90_105_days,18-59,CoviVac,54899
2022.02_01-07-2022,РФ,90_105_days,18-59,EpiVacCorona,91291
2022.02_01-07-2022,РФ,90_105_days,18-59,SputnikLite,923081
2022.02_01-07-2022,РФ,90_105_days,18-59,SputnikV,2274981
2022.02_01-07-2022,РФ,90_105_days,60+,AllVaccines,1420904
2022.02_01-07-2022,РФ,90_105_days,60+,CoviVac,12340
2022.02_01-07-2022,РФ,90_105_days,60+,EpiVacCorona,38530
2022.02_01-07-2022,РФ,90_105_days,60+,SputnikLite,538354
2022.02_01-07-2022,РФ,90_105_days,60+,SputnikV,831680
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18+,AllVaccines,514983
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18+,CoviVac,12761
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18+,EpiVacCorona,1086
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18+,SputnikLite,295698
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18+,SputnikV,205438
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18-59,AllVaccines,377560
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18-59,CoviVac,12070
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18-59,EpiVacCorona,721
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18-59,SputnikLite,219691
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,18-59,SputnikV,145078
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,60+,AllVaccines,137423
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,60+,CoviVac,691
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,60+,EpiVacCorona,365
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,60+,SputnikLite,76007
2022.02_01-07-2022,г. Санкт-Петербург,105_165_days,60+,SputnikV,60360
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18+,AllVaccines,436983
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18+,CoviVac,5215
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18+,EpiVacCorona,1650
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18+,SputnikLite,141002
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18+,SputnikV,289116
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18-59,AllVaccines,369258
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18-59,CoviVac,4997
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18-59,EpiVacCorona,1173
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18-59,SputnikLite,129582
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,18-59,SputnikV,233506
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,60+,AllVaccines,67725
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,60+,CoviVac,218
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,60+,EpiVacCorona,477
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,60+,SputnikLite,11420
2022.02_01-07-2022,г. Санкт-Петербург,165_195_days,60+,SputnikV,55610
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18+,AllVaccines,196068
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18+,CoviVac,695
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18+,EpiVacCorona,1741
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18+,SputnikLite,106169
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18+,SputnikV,87463
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18-59,AllVaccines,139803
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18-59,CoviVac,634
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18-59,EpiVacCorona,1204
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18-59,SputnikLite,72040
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,18-59,SputnikV,65925
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,60+,AllVaccines,56265
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,60+,CoviVac,61
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,60+,EpiVacCorona,537
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,60+,SputnikLite,34129
2022.02_01-07-2022,г. Санкт-Петербург,21_45_days,60+,SputnikV,21538
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18+,AllVaccines,505525
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18+,CoviVac,2689
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18+,EpiVacCorona,6406
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18+,SputnikLite,170866
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18+,SputnikV,325564
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18-59,AllVaccines,371728
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18-59,CoviVac,2495
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18-59,EpiVacCorona,4420
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18-59,SputnikLite,112377
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,18-59,SputnikV,252436
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,60+,AllVaccines,133797
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,60+,CoviVac,194
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,60+,EpiVacCorona,1986
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,60+,SputnikLite,58489
2022.02_01-07-2022,г. Санкт-Петербург,45_75_days,60+,SputnikV,73128
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18+,AllVaccines,278257
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18+,CoviVac,1265
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18+,EpiVacCorona,2756
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18+,SputnikLite,100730
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18+,SputnikV,173506
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18-59,AllVaccines,205175
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18-59,CoviVac,1159
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18-59,EpiVacCorona,1934
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18-59,SputnikLite,69072
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,18-59,SputnikV,133010
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,60+,AllVaccines,73082
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,60+,CoviVac,106
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,60+,EpiVacCorona,822
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,60+,SputnikLite,31658
2022.02_01-07-2022,г. Санкт-Петербург,75_90_days,60+,SputnikV,40496
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18+,AllVaccines,195358
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18+,CoviVac,2546
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18+,EpiVacCorona,1700
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18+,SputnikLite,97525
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18+,SputnikV,93587
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18-59,AllVaccines,138178
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18-59,CoviVac,2374
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18-59,EpiVacCorona,1138
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18-59,SputnikLite,68357
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,18-59,SputnikV,66309
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,60+,AllVaccines,57180
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,60+,CoviVac,172
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,60+,EpiVacCorona,562
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,60+,SputnikLite,29168
2022.02_01-07-2022,г. Санкт-Петербург,90_105_days,60+,SputnikV,27278
2022.03_13-10-2022,Московская область,105_165_days,18+,AllVaccines,914232
2022.03_13-10-2022,Московская область,105_165_days,18+,CoviVac,10807
2022.03_13-10-2022,Московская область,105_165_days,18+,EpiVacCorona,18369
2022.03_13-10-2022,Московская область,105_165_days,18+,SputnikLite,244858
2022.03_13-10-2022,Московская область,105_165_days,18+,SputnikV,640198
2022.03_13-10-2022,Московская область,105_165_days,18-59,AllVaccines,607810
2022.03_13-10-2022,Московская область,105_165_days,18-59,CoviVac,7668
2022.03_13-10-2022,Московская область,105_165_days,18-59,EpiVacCorona,10093
2022.03_13-10-2022,Московская область,105_165_days,18-59,SputnikLite,130143
2022.03_13-10-2022,Московская область,105_165_days,18-59,SputnikV,459906
2022.03_13-10-2022,Московская область,105_165_days,60+,AllVaccines,306422
2022.03_13-10-2022,Московская область,105_165_days,60+,CoviVac,3139
2022.03_13-10-2022,Московская область,105_165_days,60+,EpiVacCorona,8276
2022.03_13-10-2022,Московская область,105_165_days,60+,SputnikLite,114715
2022.03_13-10-2022,Московская область,105_165_days,60+,SputnikV,180292
2022.03_13-10-2022,Московская область,165_195_days,18+,AllVaccines,269107
2022.03_13-10-2022,Московская область,165_195_days,18+,CoviVac,3715
2022.03_13-10-2022,Московская область,165_195_days,18+,EpiVacCorona,2170
2022.03_13-10-2022,Московская область,165_195_days,18+,SputnikLite,130257
2022.03_13-10-2022,Московская область,165_195_days,18+,SputnikV,132965
2022.03_13-10-2022,Московская область,165_195_days,18-59,AllVaccines,172436
2022.03_13-10-2022,Московская область,165_195_days,18-59,CoviVac,2689
2022.03_13-10-2022,Московская область,165_195_days,18-59,EpiVacCorona,1259
2022.03_13-10-2022,Московская область,165_195_days,18-59,SputnikLite,65505
2022.03_13-10-2022,Московская область,165_195_days,18-59,SputnikV,102983
2022.03_13-10-2022,Московская область,165_195_days,60+,AllVaccines,96671
2022.03_13-10-2022,Московская область,165_195_days,60+,CoviVac,1026
2022.03_13-10-2022,Московская область,165_195_days,60+,EpiVacCorona,911
2022.03_13-10-2022,Московская область,165_195_days,60+,SputnikLite,64752
2022.03_13-10-2022,Московская область,165_195_days,60+,SputnikV,29982
2022.03_13-10-2022,Московская область,21_45_days,18+,AllVaccines,91304
2022.03_13-10-2022,Московская область,21_45_days,18+,CoviVac,791
2022.03_13-10-2022,Московская область,21_45_days,18+,EpiVacCorona,2501
2022.03_13-10-2022,Московская область,21_45_days,18+,SputnikLite,35805
2022.03_13-10-2022,Московская область,21_45_days,18+,SputnikV,52207
2022.03_13-10-2022,Московская область,21_45_days,18-59,AllVaccines,64829
2022.03_13-10-2022,Московская область,21_45_days,18-59,CoviVac,616
2022.03_13-10-2022,Московская область,21_45_days,18-59,EpiVacCorona,1414
2022.03_13-10-2022,Московская область,21_45_days,18-59,SputnikLite,22476
2022.03_13-10-2022,Московская область,21_45_days,18-59,SputnikV,40323
2022.03_13-10-2022,Московская область,21_45_days,60+,AllVaccines,26475
2022.03_13-10-2022,Московская область,21_45_days,60+,CoviVac,175
2022.03_13-10-2022,Московская область,21_45_days,60+,EpiVacCorona,1087
2022.03_13-10-2022,Московская область,21_45_days,60+,SputnikLite,13329
2022.03_13-10-2022,Московская область,21_45_days,60+,SputnikV,11884
2022.03_13-10-2022,Московская область,45_75_days,18+,AllVaccines,224632
2022.03_13-10-2022,Московская область,45_75_days,18+,CoviVac,2438
2022.03_13-10-2022,Московская область,45_75_days,18+,EpiVacCorona,4279
2022.03_13-10-2022,Московская область,45_75_days,18+,SputnikLite,103229
2022.03_13-10-2022,Московская область,45_75_days,18+,SputnikV,114686
2022.03_13-10-2022,Московская область,45_75_days,18-59,AllVaccines,163567
2022.03_13-10-2022,Московская область,45_75_days,18-59,CoviVac,1887
2022.03_13-10-2022,Московская область,45_75_days,18-59,EpiVacCorona,2774
2022.03_13-10-2022,Московская область,45_75_days,18-59,SputnikLite,71745
2022.03_13-10-2022,Московская область,45_75_days,18-59,SputnikV,87161
2022.03_13-10-2022,Московская область,45_75_days,60+,AllVaccines,61065
2022.03_13-10-2022,Московская область,45_75_days,60+,CoviVac,551
2022.03_13-10-2022,Московская область,45_75_days,60+,EpiVacCorona,1505
2022.03_13-10-2022,Московская область,45_75_days,60+,SputnikLite,31484
2022.03_13-10-2022,Московская область,45_75_days,60+,SputnikV,27525
2022.03_13-10-2022,Московская область,75_90_days,18+,AllVaccines,141618
2022.03_13-10-2022,Московская область,75_90_days,18+,CoviVac,656
2022.03_13-10-2022,Московская область,75_90_days,18+,EpiVacCorona,1250
2022.03_13-10-2022,Московская область,75_90_days,18+,SputnikLite,108641
2022.03_13-10-2022,Московская область,75_90_days,18+,SputnikV,31071
2022.03_13-10-2022,Московская область,75_90_days,18-59,AllVaccines,99207
2022.03_13-10-2022,Московская область,75_90_days,18-59,CoviVac,468
2022.03_13-10-2022,Московская область,75_90_days,18-59,EpiVacCorona,740
2022.03_13-10-2022,Московская область,75_90_days,18-59,SputnikLite,73801
2022.03_13-10-2022,Московская область,75_90_days,18-59,SputnikV,24198
2022.03_13-10-2022,Московская область,75_90_days,60+,AllVaccines,42411
2022.03_13-10-2022,Московская область,75_90_days,60+,CoviVac,188
2022.03_13-10-2022,Московская область,75_90_days,60+,EpiVacCorona,510
2022.03_13-10-2022,Московская область,75_90_days,60+,SputnikLite,34840
2022.03_13-10-2022,Московская область,75_90_days,60+,SputnikV,6873
2022.03_13-10-2022,Московская область,90_105_days,18+,AllVaccines,100575
2022.03_13-10-2022,Московская область,90_105_days,18+,CoviVac,539
2022.03_13-10-2022,Московская область,90_105_days,18+,EpiVacCorona,1770
2022.03_13-10-2022,Московская область,90_105_days,18+,SputnikLite,44745
2022.03_13-10-2022,Московская область,90_105_days,18+,SputnikV,53521
2022.03_13-10-2022,Московская область,90_105_days,18-59,AllVaccines,66976
2022.03_13-10-2022,Московская область,90_105_days,18-59,CoviVac,388
2022.03_13-10-2022,Московская область,90_105_days,18-59,EpiVacCorona,918
2022.03_13-10-2022,Московская область,90_105_days,18-59,SputnikLite,26031
2022.03_13-10-2022,Московская область,90_105_days,18-59,SputnikV,39639
2022.03_13-10-2022,Московская область,90_105_days,60+,AllVaccines,33599
2022.03_13-10-2022,Московская область,90_105_days,60+,CoviVac,151
2022.03_13-10-2022,Московская область,90_105_days,60+,EpiVacCorona,852
2022.03_13-10-2022,Московская область,90_105_days,60+,SputnikLite,18714
2022.03_13-10-2022,Московская область,90_105_days,60+,SputnikV,13882
2022.03_13-10-2022,РФ,105_165_days,18+,AllVaccines,22192181
2022.03_13-10-2022,РФ,105_165_days,18+,CoviVac,247367
2022.03_13-10-2022,РФ,105_165_days,18+,EpiVacCorona,607476
2022.03_13-10-2022,РФ,105_165_days,18+,SputnikLite,6647622
