data_point,region,vac_interval_group,age_group,vaccine,vac_count
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,30-39,CoviVac,69
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,30-39,EpiVacCorona,18
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,30-39,SputnikLite,342
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,30-39,SputnikV,1264
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,40-49,AllVaccines,1739
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,40-49,CoviVac,92
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,40-49,EpiVacCorona,28
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,40-49,SputnikLite,293
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,40-49,SputnikV,1326
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,50-59,AllVaccines,1541
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,50-59,CoviVac,80
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,50-59,EpiVacCorona,21
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,50-59,SputnikLite,198
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,50-59,SputnikV,1242
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,60-69,AllVaccines,1849
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,60-69,CoviVac,31
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,60-69,EpiVacCorona,35
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,60-69,SputnikLite,160
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,60-69,SputnikV,1623
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,70-79,AllVaccines,1521
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,70-79,CoviVac,6
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,70-79,EpiVacCorona,25
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,70-79,SputnikLite,112
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,70-79,SputnikV,1378
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,80+,AllVaccines,639
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,80+,EpiVacCorona,9
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,80+,SputnikLite,38
2022.08.B_16-09-2022,г. Санкт-Петербург,90_105_days,80+,SputnikV,592
2022.09.B_11-11-2022,Московская область,105_165_days,20-29,AllVaccines,11848
2022.09.B_11-11-2022,Московская область,105_165_days,20-29,CoviVac,119
2022.09.B_11-11-2022,Московская область,105_165_days,20-29,EpiVacCorona,561
2022.09.B_11-11-2022,Московская область,105_165_days,20-29,SputnikLite,4141
2022.09.B_11-11-2022,Московская область,105_165_days,20-29,SputnikV,7027
2022.09.B_11-11-2022,Московская область,105_165_days,30-39,AllVaccines,19993
2022.09.B_11-11-2022,Московская область,105_165_days,30-39,CoviVac,159
2022.09.B_11-11-2022,Московская область,105_165_days,30-39,EpiVacCorona,942
2022.09.B_11-11-2022,Московская область,105_165_days,30-39,SputnikLite,7286
2022.09.B_11-11-2022,Московская область,105_165_days,30-39,SputnikV,11606
2022.09.B_11-11-2022,Московская область,105_165_days,40-49,AllVaccines,19105
2022.09.B_11-11-2022,Московская область,105_165_days,40-49,CoviVac,209
2022.09.B_11-11-2022,Московская область,105_165_days,40-49,EpiVacCorona,924
2022.09.B_11-11-2022,Московская область,105_165_days,40-49,SputnikLite,7602
2022.09.B_11-11-2022,Московская область,105_165_days,40-49,SputnikV,10370
2022.09.B_11-11-2022,Московская область,105_165_days,50-59,AllVaccines,16479
2022.09.B_11-11-2022,Московская область,105_165_days,50-59,CoviVac,187
2022.09.B_11-11-2022,Московская область,105_165_days,50-59,EpiVacCorona,787
2022.09.B_11-11-2022,Московская область,105_165_days,50-59,SputnikLite,7085
2022.09.B_11-11-2022,Московская область,105_165_days,50-59,SputnikV,8420
2022.09.B_11-11-2022,Московская область,105_165_days,60-69,AllVaccines,18767
2022.09.B_11-11-2022,Московская область,105_165_days,60-69,CoviVac,140
2022.09.B_11-11-2022,Московская область,105_165_days,60-69,EpiVacCorona,854
2022.09.B_11-11-2022,Московская область,105_165_days,60-69,SputnikLite,9171
2022.09.B_11-11-2022,Московская область,105_165_days,60-69,SputnikV,8602
2022.09.B_11-11-2022,Московская область,105_165_days,70-79,AllVaccines,13426
2022.09.B_11-11-2022,Московская область,105_165_days,70-79,CoviVac,104
2022.09.B_11-11-2022,Московская область,105_165_days,70-79,EpiVacCorona,705
2022.09.B_11-11-2022,Московская область,105_165_days,70-79,SputnikLite,6717
2022.09.B_11-11-2022,Московская область,105_165_days,70-79,SputnikV,5900
2022.09.B_11-11-2022,Московская область,105_165_days,80+,AllVaccines,7398
2022.09.B_11-11-2022,Московская область,105_165_days,80+,CoviVac,26
2022.09.B_11-11-2022,Московская область,105_165_days,80+,EpiVacCorona,662
2022.09.B_11-11-2022,Московская область,105_165_days,80+,SputnikLite,3144
2022.09.B_11-11-2022,Московская область,105_165_days,80+,SputnikV,3566
2022.09.B_11-11-2022,Московская область,165_195_days,20-29,AllVaccines,11775
2022.09.B_11-11-2022,Московская область,165_195_days,20-29,CoviVac,113
2022.09.B_11-11-2022,Московская область,165_195_days,20-29,EpiVacCorona,286
2022.09.B_11-11-2022,Московская область,165_195_days,20-29,SputnikLite,3658
2022.09.B_11-11-2022,Московская область,165_195_days,20-29,SputnikV,7718
2022.09.B_11-11-2022,Московская область,165_195_days,30-39,AllVaccines,18462
2022.09.B_11-11-2022,Московская область,165_195_days,30-39,CoviVac,175
2022.09.B_11-11-2022,Московская область,165_195_days,30-39,EpiVacCorona,474
2022.09.B_11-11-2022,Московская область,165_195_days,30-39,SputnikLite,6009
2022.09.B_11-11-2022,Московская область,165_195_days,30-39,SputnikV,11804
2022.09.B_11-11-2022,Московская область,165_195_days,40-49,AllVaccines,16438
2022.09.B_11-11-2022,Московская область,165_195_days,40-49,CoviVac,194
2022.09.B_11-11-2022,Московская область,165_195_days,40-49,EpiVacCorona,380
2022.09.B_11-11-2022,Московская область,165_195_days,40-49,SputnikLite,6044
2022.09.B_11-11-2022,Московская область,165_195_days,40-49,SputnikV,9820
2022.09.B_11-11-2022,Московская область,165_195_days,50-59,AllVaccines,13559
2022.09.B_11-11-2022,Московская область,165_195_days,50-59,CoviVac,188
2022.09.B_11-11-2022,Московская область,165_195_days,50-59,EpiVacCorona,342
2022.09.B_11-11-2022,Московская область,165_195_days,50-59,SputnikLite,5660
2022.09.B_11-11-2022,Московская область,165_195_days,50-59,SputnikV,7369
2022.09.B_11-11-2022,Московская область,165_195_days,60-69,AllVaccines,14576
2022.09.B_11-11-2022,Московская область,165_195_days,60-69,CoviVac,136
2022.09.B_11-11-2022,Московская область,165_195_days,60-69,EpiVacCorona,602
2022.09.B_11-11-2022,Московская область,165_195_days,60-69,SputnikLite,6757
2022.09.B_11-11-2022,Московская область,165_195_days,60-69,SputnikV,7081
2022.09.B_11-11-2022,Московская область,165_195_days,70-79,AllVaccines,7765
2022.09.B_11-11-2022,Московская область,165_195_days,70-79,CoviVac,51
2022.09.B_11-11-2022,Московская область,165_195_days,70-79,EpiVacCorona,253
2022.09.B_11-11-2022,Московская область,165_195_days,70-79,SputnikLite,4164
2022.09.B_11-11-2022,Московская область,165_195_days,70-79,SputnikV,3297
2022.09.B_11-11-2022,Московская область,165_195_days,80+,AllVaccines,3335
2022.09.B_11-11-2022,Московская область,165_195_days,80+,CoviVac,17
2022.09.B_11-11-2022,Московская область,165_195_days,80+,EpiVacCorona,243
2022.09.B_11-11-2022,Московская область,165_195_days,80+,SputnikLite,1672
2022.09.B_11-11-2022,Московская область,165_195_days,80+,SputnikV,1403
2022.09.B_11-11-2022,Московская область,21_45_days,20-29,AllVaccines,11446
2022.09.B_11-11-2022,Московская область,21_45_days,20-29,CoviVac,22
2022.09.B_11-11-2022,Московская область,21_45_days,20-29,EpiVacCorona,84
2022.09.B_11-11-2022,Московская область,21_45_days,20-29,SputnikLite,824
2022.09.B_11-11-2022,Московская область,21_45_days,20-29,SputnikV,10516
2022.09.B_11-11-2022,Московская область,21_45_days,30-39,AllVaccines,21017
2022.09.B_11-11-2022,Московская область,21_45_days,30-39,CoviVac,34
2022.09.B_11-11-2022,Московская область,21_45_days,30-39,EpiVacCorona,213
2022.09.B_11-11-2022,Московская область,21_45_days,30-39,SputnikLite,1482
2022.09.B_11-11-2022,Московская область,21_45_days,30-39,SputnikV,19288
2022.09.B_11-11-2022,Московская область,21_45_days,40-49,AllVaccines,20257
2022.09.B_11-11-2022,Московская область,21_45_days,40-49,CoviVac,50
2022.09.B_11-11-2022,Московская область,21_45_days,40-49,EpiVacCorona,185
2022.09.B_11-11-2022,Московская область,21_45_days,40-49,SputnikLite,1326
2022.09.B_11-11-2022,Московская область,21_45_days,40-49,SputnikV,18696
2022.09.B_11-11-2022,Московская область,21_45_days,50-59,AllVaccines,15878
2022.09.B_11-11-2022,Московская область,21_45_days,50-59,CoviVac,39
2022.09.B_11-11-2022,Московская область,21_45_days,50-59,EpiVacCorona,159
2022.09.B_11-11-2022,Московская область,21_45_days,50-59,SputnikLite,1103
2022.09.B_11-11-2022,Московская область,21_45_days,50-59,SputnikV,14577
2022.09.B_11-11-2022,Московская область,21_45_days,60-69,AllVaccines,12606
2022.09.B_11-11-2022,Московская область,21_45_days,60-69,CoviVac,41
2022.09.B_11-11-2022,Московская область,21_45_days,60-69,EpiVacCorona,122
2022.09.B_11-11-2022,Московская область,21_45_days,60-69,SputnikLite,869
2022.09.B_11-11-2022,Московская область,21_45_days,60-69,SputnikV,11574
2022.09.B_11-11-2022,Московская область,21_45_days,70-79,AllVaccines,5612
2022.09.B_11-11-2022,Московская область,21_45_days,70-79,CoviVac,15
2022.09.B_11-11-2022,Московская область,21_45_days,70-79,EpiVacCorona,35
2022.09.B_11-11-2022,Московская область,21_45_days,70-79,SputnikLite,397
2022.09.B_11-11-2022,Московская область,21_45_days,70-79,SputnikV,5165
2022.09.B_11-11-2022,Московская область,21_45_days,80+,AllVaccines,2002
2022.09.B_11-11-2022,Московская область,21_45_days,80+,CoviVac,1
2022.09.B_11-11-2022,Московская область,21_45_days,80+,EpiVacCorona,14
2022.09.B_11-11-2022,Московская область,21_45_days,80+,SputnikLite,179
2022.09.B_11-11-2022,Московская область,21_45_days,80+,SputnikV,1808
2022.09.B_11-11-2022,Московская область,45_75_days,20-29,AllVaccines,6670
2022.09.B_11-11-2022,Московская область,45_75_days,20-29,CoviVac,9
2022.09.B_11-11-2022,Московская область,45_75_days,20-29,EpiVacCorona,243
2022.09.B_11-11-2022,Московская область,45_75_days,20-29,SputnikLite,1448
2022.09.B_11-11-2022,Московская область,45_75_days,20-29,SputnikV,4970
2022.09.B_11-11-2022,Московская область,45_75_days,30-39,AllVaccines,11489
2022.09.B_11-11-2022,Московская область,45_75_days,30-39,CoviVac,23
2022.09.B_11-11-2022,Московская область,45_75_days,30-39,EpiVacCorona,306
2022.09.B_11-11-2022,Московская область,45_75_days,30-39,SputnikLite,2677
2022.09.B_11-11-2022,Московская область,45_75_days,30-39,SputnikV,8483
2022.09.B_11-11-2022,Московская область,45_75_days,40-49,AllVaccines,11483
2022.09.B_11-11-2022,Московская область,45_75_days,40-49,CoviVac,43
2022.09.B_11-11-2022,Московская область,45_75_days,40-49,EpiVacCorona,264
2022.09.B_11-11-2022,Московская область,45_75_days,40-49,SputnikLite,2726
2022.09.B_11-11-2022,Московская область,45_75_days,40-49,SputnikV,8450
2022.09.B_11-11-2022,Московская область,45_75_days,50-59,AllVaccines,9199
2022.09.B_11-11-2022,Московская область,45_75_days,50-59,CoviVac,39
2022.09.B_11-11-2022,Московская область,45_75_days,50-59,EpiVacCorona,237
2022.09.B_11-11-2022,Московская область,45_75_days,50-59,SputnikLite,2310
2022.09.B_11-11-2022,Московская область,45_75_days,50-59,SputnikV,6613
2022.09.B_11-11-2022,Московская область,45_75_days,60-69,AllVaccines,7049
2022.09.B_11-11-2022,Московская область,45_75_days,60-69,CoviVac,17
2022.09.B_11-11-2022,Московская область,45_75_days,60-69,EpiVacCorona,262
2022.09.B_11-11-2022,Московская область,45_75_days,60-69,SputnikLite,2017
2022.09.B_11-11-2022,Московская область,45_75_days,60-69,SputnikV,4753
2022.09.B_11-11-2022,Московская область,45_75_days,70-79,AllVaccines,4320
2022.09.B_11-11-2022,Московская область,45_75_days,70-79,CoviVac,4
2022.09.B_11-11-2022,Московская область,45_75_days,70-79,EpiVacCorona,204
2022.09.B_11-11-2022,Московская область,45_75_days,70-79,SputnikLite,1259
2022.09.B_11-11-2022,Московская область,45_75_days,70-79,SputnikV,2853
2022.09.B_11-11-2022,Московская область,45_75_days,80+,AllVaccines,1916
2022.09.B_11-11-2022,Московская область,45_75_days,80+,EpiVacCorona,172
2022.09.B_11-11-2022,Московская область,45_75_days,80+,SputnikLite,557
2022.09.B_11-11-2022,Московская область,45_75_days,80+,SputnikV,1187
2022.09.B_11-11-2022,Московская область,75_90_days,20-29,AllVaccines,3718
2022.09.B_11-11-2022,Московская область,75_90_days,20-29,CoviVac,47
2022.09.B_11-11-2022,Московская область,75_90_days,20-29,EpiVacCorona,299
2022.09.B_11-11-2022,Московская область,75_90_days,20-29,SputnikLite,787
2022.09.B_11-11-2022,Московская область,75_90_days,20-29,SputnikV,2585
2022.09.B_11-11-2022,Московская область,75_90_days,30-39,AllVaccines,6005
2022.09.B_11-11-2022,Московская область,75_90_days,30-39,CoviVac,65
2022.09.B_11-11-2022,Московская область,75_90_days,30-39,EpiVacCorona,489
2022.09.B_11-11-2022,Московская область,75_90_days,30-39,SputnikLite,1233
2022.09.B_11-11-2022,Московская область,75_90_days,30-39,SputnikV,4218
2022.09.B_11-11-2022,Московская область,75_90_days,40-49,AllVaccines,6292
2022.09.B_11-11-2022,Московская область,75_90_days,40-49,CoviVac,57
2022.09.B_11-11-2022,Московская область,75_90_days,40-49,EpiVacCorona,497
2022.09.B_11-11-2022,Московская область,75_90_days,40-49,SputnikLite,1326
2022.09.B_11-11-2022,Московская область,75_90_days,40-49,SputnikV,4412
2022.09.B_11-11-2022,Московская область,75_90_days,50-59,AllVaccines,4901
2022.09.B_11-11-2022,Московская область,75_90_days,50-59,CoviVac,54
2022.09.B_11-11-2022,Московская область,75_90_days,50-59,EpiVacCorona,488
2022.09.B_11-11-2022,Московская область,75_90_days,50-59,SputnikLite,1068
2022.09.B_11-11-2022,Московская область,75_90_days,50-59,SputnikV,3291
2022.09.B_11-11-2022,Московская область,75_90_days,60-69,AllVaccines,4323
2022.09.B_11-11-2022,Московская область,75_90_days,60-69,CoviVac,26
2022.09.B_11-11-2022,Московская область,75_90_days,60-69,EpiVacCorona,554
2022.09.B_11-11-2022,Московская область,75_90_days,60-69,SputnikLite,951
2022.09.B_11-11-2022,Московская область,75_90_days,60-69,SputnikV,2792
2022.09.B_11-11-2022,Московская область,75_90_days,70-79,AllVaccines,2613
2022.09.B_11-11-2022,Московская область,75_90_days,70-79,CoviVac,18
2022.09.B_11-11-2022,Московская область,75_90_days,70-79,EpiVacCorona,334
2022.09.B_11-11-2022,Московская область,75_90_days,70-79,SputnikLite,739
2022.09.B_11-11-2022,Московская область,75_90_days,70-79,SputnikV,1522
2022.09.B_11-11-2022,Московская область,75_90_days,80+,AllVaccines,1367
2022.09.B_11-11-2022,Московская область,75_90_days,80+,CoviVac,2
2022.09.B_11-11-2022,Московская область,75_90_days,80+,EpiVacCorona,233
2022.09.B_11-11-2022,Московская область,75_90_days,80+,SputnikLite,322
2022.09.B_11-11-2022,Московская область,75_90_days,80+,SputnikV,810
2022.09.B_11-11-2022,Московская область,90_105_days,20-29,AllVaccines,3171
2022.09.B_11-11-2022,Московская область,90_105_days,20-29,CoviVac,26
2022.09.B_11-11-2022,Московская область,90_105_days,20-29,EpiVacCorona,194
2022.09.B_11-11-2022,Московская область,90_105_days,20-29,SputnikLite,693
2022.09.B_11-11-2022,Московская область,90_105_days,20-29,SputnikV,2258
2022.09.B_11-11-2022,Московская область,90_105_days,30-39,AllVaccines,5933
2022.09.B_11-11-2022,Московская область,90_105_days,30-39,CoviVac,51
2022.09.B_11-11-2022,Московская область,90_105_days,30-39,EpiVacCorona,358
2022.09.B_11-11-2022,Московская область,90_105_days,30-39,SputnikLite,1320
2022.09.B_11-11-2022,Московская область,90_105_days,30-39,SputnikV,4204
2022.09.B_11-11-2022,Московская область,90_105_days,40-49,AllVaccines,5989
2022.09.B_11-11-2022,Московская область,90_105_days,40-49,CoviVac,46
2022.09.B_11-11-2022,Московская область,90_105_days,40-49,EpiVacCorona,406
2022.09.B_11-11-2022,Московская область,90_105_days,40-49,SputnikLite,1401
2022.09.B_11-11-2022,Московская область,90_105_days,40-49,SputnikV,4136
2022.09.B_11-11-2022,Московская область,90_105_days,50-59,AllVaccines,4828
2022.09.B_11-11-2022,Московская область,90_105_days,50-59,CoviVac,42
2022.09.B_11-11-2022,Московская область,90_105_days,50-59,EpiVacCorona,350
2022.09.B_11-11-2022,Московская область,90_105_days,50-59,SputnikLite,1065
2022.09.B_11-11-2022,Московская область,90_105_days,50-59,SputnikV,3371
2022.09.B_11-11-2022,Московская область,90_105_days,60-69,AllVaccines,4832
2022.09.B_11-11-2022,Московская область,90_105_days,60-69,CoviVac,34
2022.09.B_11-11-2022,Московская область,90_105_days,60-69,EpiVacCorona,341
2022.09.B_11-11-2022,Московская область,90_105_days,60-69,SputnikLite,1165
2022.09.B_11-11-2022,Московская область,90_105_days,60-69,SputnikV,3292
2022.09.B_11-11-2022,Московская область,90_105_days,70-79,AllVaccines,2976
2022.09.B_11-11-2022,Московская область,90_105_days,70-79,CoviVac,14
2022.09.B_11-11-2022,Московская область,90_105_days,70-79,EpiVacCorona,195
2022.09.B_11-11-2022,Московская область,90_105_days,70-79,SputnikLite,714
2022.09.B_11-11-2022,Московская область,90_105_days,70-79,SputnikV,2053
2022.09.B_11-11-2022,Московская область,90_105_days,80+,AllVaccines,1345
2022.09.B_11-11-2022,Московская область,90_105_days,80+,CoviVac,5
2022.09.B_11-11-2022,Московская область,90_105_days,80+,EpiVacCorona,106
2022.09.B_11-11-2022,Московская область,90_105_days,80+,SputnikLite,344
2022.09.B_11-11-2022,Московская область,90_105_days,80+,SputnikV,890
2022.09.B_11-11-2022,РФ,105_165_days,20-29,AllVaccines,226912
2022.09.B_11-11-2022,РФ,105_165_days,20-29,CoviVac,11529
2022.09.B_11-11-2022,РФ,105_165_days,20-29,EpiVacCorona,16517
2022.09.B_11-11-2022,РФ,105_165_days,20-29,SputnikLite,40181
2022.09.B_11-11-2022,РФ,105_165_days,20-29,SputnikV,158685
2022.09.B_11-11-2022,РФ,105_165_days,30-39,AllVaccines,376604
2022.09.B_11-11-2022,РФ,105_165_days,30-39,CoviVac,19014
2022.09.B_11-11-2022,РФ,105_165_days,30-39,EpiVacCorona,26859
2022.09.B_11-11-2022,РФ,105_165_days,30-39,SputnikLite,68553
2022.09.B_11-11-2022,РФ,105_165_days,30-39,SputnikV,262178
2022.09.B_11-11-2022,РФ,105_165_days,40-49,AllVaccines,376614
2022.09.B_11-11-2022,РФ,105_165_days,40-49,CoviVac,19530
2022.09.B_11-11-2022,РФ,105_165_days,40-49,EpiVacCorona,27401
2022.09.B_11-11-2022,РФ,105_165_days,40-49,SputnikLite,68395
2022.09.B_11-11-2022,РФ,105_165_days,40-49,SputnikV,261288
2022.09.B_11-11-2022,РФ,105_165_days,50-59,AllVaccines,356743
2022.09.B_11-11-2022,РФ,105_165_days,50-59,CoviVac,18109
2022.09.B_11-11-2022,РФ,105_165_days,50-59,EpiVacCorona,27064
2022.09.B_11-11-2022,РФ,105_165_days,50-59,SputnikLite,60783
2022.09.B_11-11-2022,РФ,105_165_days,50-59,SputnikV,250787
2022.09.B_11-11-2022,РФ,105_165_days,60-69,AllVaccines,455206
2022.09.B_11-11-2022,РФ,105_165_days,60-69,CoviVac,13740
2022.09.B_11-11-2022,РФ,105_165_days,60-69,EpiVacCorona,34415
2022.09.B_11-11-2022,РФ,105_165_days,60-69,SputnikLite,69658
2022.09.B_11-11-2022,РФ,105_165_days,60-69,SputnikV,337393
2022.09.B_11-11-2022,РФ,105_165_days,70-79,AllVaccines,292810
2022.09.B_11-11-2022,РФ,105_165_days,70-79,CoviVac,7112
2022.09.B_11-11-2022,РФ,105_165_days,70-79,EpiVacCorona,22221
2022.09.B_11-11-2022,РФ,105_165_days,70-79,SputnikLite,42175
2022.09.B_11-11-2022,РФ,105_165_days,70-79,SputnikV,221302
2022.09.B_11-11-2022,РФ,105_165_days,80+,AllVaccines,148683
2022.09.B_11-11-2022,РФ,105_165_days,80+,CoviVac,4860
2022.09.B_11-11-2022,РФ,105_165_days,80+,EpiVacCorona,15540
2022.09.B_11-11-2022,РФ,105_165_days,80+,SputnikLite,15518
2022.09.B_11-11-2022,РФ,105_165_days,80+,SputnikV,112765
2022.09.B_11-11-2022,РФ,165_195_days,20-29,AllVaccines,194493
2022.09.B_11-11-2022,РФ,165_195_days,20-29,CoviVac,5947
2022.09.B_11-11-2022,РФ,165_195_days,20-29,EpiVacCorona,13734
2022.09.B_11-11-2022,РФ,165_195_days,20-29,SputnikLite,45147
2022.09.B_11-11-2022,РФ,165_195_days,20-29,SputnikV,129665
2022.09.B_11-11-2022,РФ,165_195_days,30-39,AllVaccines,305191
2022.09.B_11-11-2022,РФ,165_195_days,30-39,CoviVac,8581
2022.09.B_11-11-2022,РФ,165_195_days,30-39,EpiVacCorona,22175
2022.09.B_11-11-2022,РФ,165_195_days,30-39,SputnikLite,71667
2022.09.B_11-11-2022,РФ,165_195_days,30-39,SputnikV,202768
2022.09.B_11-11-2022,РФ,165_195_days,40-49,AllVaccines,291565
2022.09.B_11-11-2022,РФ,165_195_days,40-49,CoviVac,8560
2022.09.B_11-11-2022,РФ,165_195_days,40-49,EpiVacCorona,21126
2022.09.B_11-11-2022,РФ,165_195_days,40-49,SputnikLite,71606
2022.09.B_11-11-2022,РФ,165_195_days,40-49,SputnikV,190273
2022.09.B_11-11-2022,РФ,165_195_days,50-59,AllVaccines,266017
2022.09.B_11-11-2022,РФ,165_195_days,50-59,CoviVac,7827
2022.09.B_11-11-2022,РФ,165_195_days,50-59,EpiVacCorona,19587
2022.09.B_11-11-2022,РФ,165_195_days,50-59,SputnikLite,64905
2022.09.B_11-11-2022,РФ,165_195_days,50-59,SputnikV,173698
2022.09.B_11-11-2022,РФ,165_195_days,60-69,AllVaccines,302349
2022.09.B_11-11-2022,РФ,165_195_days,60-69,CoviVac,5762
2022.09.B_11-11-2022,РФ,165_195_days,60-69,EpiVacCorona,23119
2022.09.B_11-11-2022,РФ,165_195_days,60-69,SputnikLite,68124
2022.09.B_11-11-2022,РФ,165_195_days,60-69,SputnikV,205344
2022.09.B_11-11-2022,РФ,165_195_days,70-79,AllVaccines,171910
2022.09.B_11-11-2022,РФ,165_195_days,70-79,CoviVac,2378
2022.09.B_11-11-2022,РФ,165_195_days,70-79,EpiVacCorona,14393
2022.09.B_11-11-2022,РФ,165_195_days,70-79,SputnikLite,38182
2022.09.B_11-11-2022,РФ,165_195_days,70-79,SputnikV,116957
2022.09.B_11-11-2022,РФ,165_195_days,80+,AllVaccines,95918
2022.09.B_11-11-2022,РФ,165_195_days,80+,CoviVac,1348
2022.09.B_11-11-2022,РФ,165_195_days,80+,EpiVacCorona,12607
2022.09.B_11-11-2022,РФ,165_195_days,80+,SputnikLite,14848
2022.09.B_11-11-2022,РФ,165_195_days,80+,SputnikV,67115
2022.09.B_11-11-2022,РФ,21_45_days,20-29,AllVaccines,119298
2022.09.B_11-11-2022,РФ,21_45_days,20-29,CoviVac,194
2022.09.B_11-11-2022,РФ,21_45_days,20-29,EpiVacCorona,905
2022.09.B_11-11-2022,РФ,21_45_days,20-29,SputnikLite,8602
2022.09.B_11-11-2022,РФ,21_45_days,20-29,SputnikV,109597
2022.09.B_11-11-2022,РФ,21_45_days,30-39,AllVaccines,211155
2022.09.B_11-11-2022,РФ,21_45_days,30-39,CoviVac,368
2022.09.B_11-11-2022,РФ,21_45_days,30-39,EpiVacCorona,1576
2022.09.B_11-11-2022,РФ,21_45_days,30-39,SputnikLite,13996
2022.09.B_11-11-2022,РФ,21_45_days,30-39,SputnikV,195215
2022.09.B_11-11-2022,РФ,21_45_days,40-49,AllVaccines,223185
2022.09.B_11-11-2022,РФ,21_45_days,40-49,CoviVac,409
2022.09.B_11-11-2022,РФ,21_45_days,40-49,EpiVacCorona,1707
2022.09.B_11-11-2022,РФ,21_45_days,40-49,SputnikLite,13928
2022.09.B_11-11-2022,РФ,21_45_days,40-49,SputnikV,207141
2022.09.B_11-11-2022,РФ,21_45_days,50-59,AllVaccines,208471
2022.09.B_11-11-2022,РФ,21_45_days,50-59,CoviVac,382
2022.09.B_11-11-2022,РФ,21_45_days,50-59,EpiVacCorona,1569
2022.09.B_11-11-2022,РФ,21_45_days,50-59,SputnikLite,11464
2022.09.B_11-11-2022,РФ,21_45_days,50-59,SputnikV,195056
2022.09.B_11-11-2022,РФ,21_45_days,60-69,AllVaccines,225798
2022.09.B_11-11-2022,РФ,21_45_days,60-69,CoviVac,240
2022.09.B_11-11-2022,РФ,21_45_days,60-69,EpiVacCorona,1684
2022.09.B_11-11-2022,РФ,21_45_days,60-69,SputnikLite,9356
2022.09.B_11-11-2022,РФ,21_45_days,60-69,SputnikV,214518
2022.09.B_11-11-2022,РФ,21_45_days,70-79,AllVaccines,126938
2022.09.B_11-11-2022,РФ,21_45_days,70-79,CoviVac,108
2022.09.B_11-11-2022,РФ,21_45_days,70-79,EpiVacCorona,980
2022.09.B_11-11-2022,РФ,21_45_days,70-79,SputnikLite,4039
2022.09.B_11-11-2022,РФ,21_45_days,70-79,SputnikV,121811
2022.09.B_11-11-2022,РФ,21_45_days,80+,AllVaccines,49818
2022.09.B_11-11-2022,РФ,21_45_days,80+,CoviVac,29
2022.09.B_11-11-2022,РФ,21_45_days,80+,EpiVacCorona,412
2022.09.B_11-11-2022,РФ,21_45_days,80+,SputnikLite,1271
2022.09.B_11-11-2022,РФ,21_45_days,80+,SputnikV,48106
2022.09.B_11-11-2022,РФ,45_75_days,20-29,AllVaccines,87386
2022.09.B_11-11-2022,РФ,45_75_days,20-29,CoviVac,390
2022.09.B_11-11-2022,РФ,45_75_days,20-29,EpiVacCorona,5219
2022.09.B_11-11-2022,РФ,45_75_days,20-29,SputnikLite,9548
2022.09.B_11-11-2022,РФ,45_75_days,20-29,SputnikV,72229
2022.09.B_11-11-2022,РФ,45_75_days,30-39,AllVaccines,146255
2022.09.B_11-11-2022,РФ,45_75_days,30-39,CoviVac,759
2022.09.B_11-11-2022,РФ,45_75_days,30-39,EpiVacCorona,9401
2022.09.B_11-11-2022,РФ,45_75_days,30-39,SputnikLite,15299
2022.09.B_11-11-2022,РФ,45_75_days,30-39,SputnikV,120796
2022.09.B_11-11-2022,РФ,45_75_days,40-49,AllVaccines,148572
2022.09.B_11-11-2022,РФ,45_75_days,40-49,CoviVac,720
2022.09.B_11-11-2022,РФ,45_75_days,40-49,EpiVacCorona,9635
2022.09.B_11-11-2022,РФ,45_75_days,40-49,SputnikLite,15134
2022.09.B_11-11-2022,РФ,45_75_days,40-49,SputnikV,123083
2022.09.B_11-11-2022,РФ,45_75_days,50-59,AllVaccines,134588
2022.09.B_11-11-2022,РФ,45_75_days,50-59,CoviVac,595
2022.09.B_11-11-2022,РФ,45_75_days,50-59,EpiVacCorona,8677
