data_point,region,vac_interval_group,age_group,vaccine,vac_count
2022.01.B_13-10-2022,РФ,90_105_days,70-79,CoviVac,2781
2022.01.B_13-10-2022,РФ,90_105_days,70-79,EpiVacCorona,10367
2022.01.B_13-10-2022,РФ,90_105_days,70-79,SputnikLite,164623
2022.01.B_13-10-2022,РФ,90_105_days,70-79,SputnikV,229677
2022.01.B_13-10-2022,РФ,90_105_days,80+,AllVaccines,133702
2022.01.B_13-10-2022,РФ,90_105_days,80+,CoviVac,726
2022.01.B_13-10-2022,РФ,90_105_days,80+,EpiVacCorona,3821
2022.01.B_13-10-2022,РФ,90_105_days,80+,SputnikLite,55134
2022.01.B_13-10-2022,РФ,90_105_days,80+,SputnikV,74021
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,18+,AllVaccines,498939
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,18+,CoviVac,12488
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,18+,EpiVacCorona,1056
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,18+,SputnikLite,286536
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,18+,SputnikV,198859
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,20-29,AllVaccines,86552
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,20-29,CoviVac,1553
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,20-29,EpiVacCorona,111
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,20-29,SputnikLite,49733
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,20-29,SputnikV,35155
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,30-39,AllVaccines,107787
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,30-39,CoviVac,3214
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,30-39,EpiVacCorona,168
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,30-39,SputnikLite,60548
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,30-39,SputnikV,43857
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,40-49,AllVaccines,91165
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,40-49,CoviVac,3752
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,40-49,EpiVacCorona,208
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,40-49,SputnikLite,54118
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,40-49,SputnikV,33087
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,50-59,AllVaccines,76014
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,50-59,CoviVac,3278
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,50-59,EpiVacCorona,206
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,50-59,SputnikLite,46120
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,50-59,SputnikV,26410
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,60-69,AllVaccines,79579
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,60-69,CoviVac,561
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,60-69,EpiVacCorona,217
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,60-69,SputnikLite,43862
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,60-69,SputnikV,34939
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,70-79,AllVaccines,42293
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,70-79,CoviVac,100
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,70-79,EpiVacCorona,97
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,70-79,SputnikLite,23622
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,70-79,SputnikV,18474
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,80+,AllVaccines,15549
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,80+,CoviVac,30
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,80+,EpiVacCorona,49
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,80+,SputnikLite,8533
2022.01.B_13-10-2022,г. Санкт-Петербург,105_165_days,80+,SputnikV,6937
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,18+,AllVaccines,423357
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,18+,CoviVac,5116
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,18+,EpiVacCorona,1623
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,18+,SputnikLite,135580
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,18+,SputnikV,281038
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,20-29,AllVaccines,82749
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,20-29,CoviVac,703
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,20-29,EpiVacCorona,183
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,20-29,SputnikLite,27360
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,20-29,SputnikV,54503
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,30-39,AllVaccines,108919
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,30-39,CoviVac,1387
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,30-39,EpiVacCorona,297
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,30-39,SputnikLite,35448
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,30-39,SputnikV,71787
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,40-49,AllVaccines,89865
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,40-49,CoviVac,1489
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,40-49,EpiVacCorona,365
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,40-49,SputnikLite,32833
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,40-49,SputnikV,55178
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,50-59,AllVaccines,74113
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,50-59,CoviVac,1319
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,50-59,EpiVacCorona,301
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,50-59,SputnikLite,28522
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,50-59,SputnikV,43971
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,60-69,AllVaccines,45335
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,60-69,CoviVac,184
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,60-69,EpiVacCorona,275
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,60-69,SputnikLite,7910
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,60-69,SputnikV,36966
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,70-79,AllVaccines,16836
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,70-79,CoviVac,30
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,70-79,EpiVacCorona,135
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,70-79,SputnikLite,2732
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,70-79,SputnikV,13939
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,80+,AllVaccines,5540
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,80+,CoviVac,4
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,80+,EpiVacCorona,67
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,80+,SputnikLite,775
2022.01.B_13-10-2022,г. Санкт-Петербург,165_195_days,80+,SputnikV,4694
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,18+,AllVaccines,187830
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,18+,CoviVac,660
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,18+,EpiVacCorona,1667
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,18+,SputnikLite,102607
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,18+,SputnikV,82896
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,20-29,AllVaccines,32501
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,20-29,CoviVac,103
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,20-29,EpiVacCorona,181
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,20-29,SputnikLite,16097
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,20-29,SputnikV,16120
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,30-39,AllVaccines,40164
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,30-39,CoviVac,169
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,30-39,EpiVacCorona,341
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,30-39,SputnikLite,19234
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,30-39,SputnikV,20420
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,40-49,AllVaccines,31398
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,40-49,CoviVac,191
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,40-49,EpiVacCorona,327
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,40-49,SputnikLite,16932
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,40-49,SputnikV,13948
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,50-59,AllVaccines,27499
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,50-59,CoviVac,136
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,50-59,EpiVacCorona,281
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,50-59,SputnikLite,16220
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,50-59,SputnikV,10862
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,60-69,AllVaccines,30927
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,60-69,CoviVac,43
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,60-69,EpiVacCorona,243
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,60-69,SputnikLite,18871
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,60-69,SputnikV,11770
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,70-79,AllVaccines,17668
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,70-79,CoviVac,13
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,70-79,EpiVacCorona,172
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,70-79,SputnikLite,10721
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,70-79,SputnikV,6762
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,80+,AllVaccines,7673
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,80+,CoviVac,5
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,80+,EpiVacCorona,122
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,80+,SputnikLite,4532
2022.01.B_13-10-2022,г. Санкт-Петербург,21_45_days,80+,SputnikV,3014
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,18+,AllVaccines,484918
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,18+,CoviVac,2588
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,18+,EpiVacCorona,6177
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,18+,SputnikLite,165316
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,18+,SputnikV,310837
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,20-29,AllVaccines,89989
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,20-29,CoviVac,303
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,20-29,EpiVacCorona,803
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,20-29,SputnikLite,27359
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,20-29,SputnikV,61524
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,30-39,AllVaccines,110695
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,30-39,CoviVac,662
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,30-39,EpiVacCorona,1207
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,30-39,SputnikLite,30072
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,30-39,SputnikV,78754
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,40-49,AllVaccines,82664
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,40-49,CoviVac,774
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,40-49,EpiVacCorona,1207
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,40-49,SputnikLite,25340
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,40-49,SputnikV,55343
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,AllVaccines,67766
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,CoviVac,655
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,EpiVacCorona,975
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,SputnikLite,24041
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,SputnikV,42095
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,AllVaccines,74412
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,CoviVac,159
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,EpiVacCorona,1032
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,SputnikLite,30172
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,SputnikV,43049
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,AllVaccines,41726
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,CoviVac,26
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,EpiVacCorona,614
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,SputnikLite,19622
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,SputnikV,21464
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,AllVaccines,17666
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,CoviVac,9
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,EpiVacCorona,339
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,SputnikLite,8710
2022.01.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,SputnikV,8608
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,AllVaccines,269048
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,CoviVac,1215
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,EpiVacCorona,2579
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,SputnikLite,97492
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,SputnikV,167762
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,AllVaccines,48568
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,CoviVac,173
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,EpiVacCorona,405
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,SputnikLite,15890
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,SputnikV,32100
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,AllVaccines,61506
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,CoviVac,331
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,EpiVacCorona,473
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,SputnikLite,18992
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,SputnikV,41710
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,AllVaccines,47371
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,CoviVac,330
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,EpiVacCorona,472
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,SputnikLite,16291
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,SputnikV,30278
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,AllVaccines,38525
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,CoviVac,275
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,EpiVacCorona,408
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,SputnikLite,14659
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,SputnikV,23183
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,AllVaccines,41450
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,CoviVac,80
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,EpiVacCorona,462
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,SputnikLite,17196
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,SputnikV,23712
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,AllVaccines,22460
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,CoviVac,22
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,EpiVacCorona,249
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,SputnikLite,10091
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,SputnikV,12098
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,80+,AllVaccines,9168
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,80+,CoviVac,4
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,80+,EpiVacCorona,110
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,80+,SputnikLite,4373
2022.01.B_13-10-2022,г. Санкт-Петербург,75_90_days,80+,SputnikV,4681
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,AllVaccines,190354
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,CoviVac,2478
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,EpiVacCorona,1671
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,SputnikLite,95099
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,SputnikV,91106
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,AllVaccines,29599
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,CoviVac,357
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,EpiVacCorona,191
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,SputnikLite,14811
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,SputnikV,14240
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,AllVaccines,41660
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,CoviVac,641
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,EpiVacCorona,349
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,SputnikLite,19611
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,SputnikV,21059
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,AllVaccines,33922
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,CoviVac,715
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,EpiVacCorona,322
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,SputnikLite,16894
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,SputnikV,15991
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,AllVaccines,27992
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,CoviVac,593
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,EpiVacCorona,247
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,SputnikLite,14610
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,SputnikV,12542
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,AllVaccines,31841
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,CoviVac,145
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,EpiVacCorona,346
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,SputnikLite,16174
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,SputnikV,15176
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,AllVaccines,18273
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,CoviVac,23
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,EpiVacCorona,153
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,SputnikLite,9386
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,SputnikV,8711
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,AllVaccines,7067
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,CoviVac,4
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,EpiVacCorona,63
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,SputnikLite,3613
2022.01.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,SputnikV,3387
2022.02.B_02-09-2022,Московская область,105_165_days,18+,AllVaccines,525768
2022.02.B_02-09-2022,Московская область,105_165_days,18+,CoviVac,7844
2022.02.B_02-09-2022,Московская область,105_165_days,18+,EpiVacCorona,6021
2022.02.B_02-09-2022,Московская область,105_165_days,18+,SputnikLite,189057
2022.02.B_02-09-2022,Московская область,105_165_days,18+,SputnikV,322846
2022.02.B_02-09-2022,Московская область,105_165_days,20-29,AllVaccines,66278
2022.02.B_02-09-2022,Московская область,105_165_days,20-29,CoviVac,770
2022.02.B_02-09-2022,Московская область,105_165_days,20-29,EpiVacCorona,616
2022.02.B_02-09-2022,Московская область,105_165_days,20-29,SputnikLite,13925
2022.02.B_02-09-2022,Московская область,105_165_days,20-29,SputnikV,50967
2022.02.B_02-09-2022,Московская область,105_165_days,30-39,AllVaccines,109285
2022.02.B_02-09-2022,Московская область,105_165_days,30-39,CoviVac,1535
2022.02.B_02-09-2022,Московская область,105_165_days,30-39,EpiVacCorona,1016
2022.02.B_02-09-2022,Московская область,105_165_days,30-39,SputnikLite,23904
2022.02.B_02-09-2022,Московская область,105_165_days,30-39,SputnikV,82830
2022.02.B_02-09-2022,Московская область,105_165_days,40-49,AllVaccines,98579
2022.02.B_02-09-2022,Московская область,105_165_days,40-49,CoviVac,1771
2022.02.B_02-09-2022,Московская область,105_165_days,40-49,EpiVacCorona,955
2022.02.B_02-09-2022,Московская область,105_165_days,40-49,SputnikLite,27476
2022.02.B_02-09-2022,Московская область,105_165_days,40-49,SputnikV,68377
2022.02.B_02-09-2022,Московская область,105_165_days,50-59,AllVaccines,82940
2022.02.B_02-09-2022,Московская область,105_165_days,50-59,CoviVac,1758
2022.02.B_02-09-2022,Московская область,105_165_days,50-59,EpiVacCorona,1017
2022.02.B_02-09-2022,Московская область,105_165_days,50-59,SputnikLite,29971
2022.02.B_02-09-2022,Московская область,105_165_days,50-59,SputnikV,50194
2022.02.B_02-09-2022,Московская область,105_165_days,60-69,AllVaccines,98346
2022.02.B_02-09-2022,Московская область,105_165_days,60-69,CoviVac,1318
2022.02.B_02-09-2022,Московская область,105_165_days,60-69,EpiVacCorona,1365
2022.02.B_02-09-2022,Московская область,105_165_days,60-69,SputnikLite,51346
2022.02.B_02-09-2022,Московская область,105_165_days,60-69,SputnikV,44317
2022.02.B_02-09-2022,Московская область,105_165_days,70-79,AllVaccines,52264
2022.02.B_02-09-2022,Московская область,105_165_days,70-79,CoviVac,543
2022.02.B_02-09-2022,Московская область,105_165_days,70-79,EpiVacCorona,734
2022.02.B_02-09-2022,Московская область,105_165_days,70-79,SputnikLite,31891
2022.02.B_02-09-2022,Московская область,105_165_days,70-79,SputnikV,19096
2022.02.B_02-09-2022,Московская область,105_165_days,80+,AllVaccines,18076
2022.02.B_02-09-2022,Московская область,105_165_days,80+,CoviVac,149
2022.02.B_02-09-2022,Московская область,105_165_days,80+,EpiVacCorona,318
2022.02.B_02-09-2022,Московская область,105_165_days,80+,SputnikLite,10544
2022.02.B_02-09-2022,Московская область,105_165_days,80+,SputnikV,7065
2022.02.B_02-09-2022,Московская область,165_195_days,18+,AllVaccines,711771
2022.02.B_02-09-2022,Московская область,165_195_days,18+,CoviVac,8635
2022.02.B_02-09-2022,Московская область,165_195_days,18+,EpiVacCorona,5416
2022.02.B_02-09-2022,Московская область,165_195_days,18+,SputnikLite,29520
2022.02.B_02-09-2022,Московская область,165_195_days,18+,SputnikV,668200
2022.02.B_02-09-2022,Московская область,165_195_days,20-29,AllVaccines,118052
2022.02.B_02-09-2022,Московская область,165_195_days,20-29,CoviVac,1062
2022.02.B_02-09-2022,Московская область,165_195_days,20-29,EpiVacCorona,564
2022.02.B_02-09-2022,Московская область,165_195_days,20-29,SputnikLite,3653
2022.02.B_02-09-2022,Московская область,165_195_days,20-29,SputnikV,112773
2022.02.B_02-09-2022,Московская область,165_195_days,30-39,AllVaccines,193626
2022.02.B_02-09-2022,Московская область,165_195_days,30-39,CoviVac,1977
2022.02.B_02-09-2022,Московская область,165_195_days,30-39,EpiVacCorona,987
2022.02.B_02-09-2022,Московская область,165_195_days,30-39,SputnikLite,4978
2022.02.B_02-09-2022,Московская область,165_195_days,30-39,SputnikV,185684
2022.02.B_02-09-2022,Московская область,165_195_days,40-49,AllVaccines,163340
2022.02.B_02-09-2022,Московская область,165_195_days,40-49,CoviVac,2063
2022.02.B_02-09-2022,Московская область,165_195_days,40-49,EpiVacCorona,1008
2022.02.B_02-09-2022,Московская область,165_195_days,40-49,SputnikLite,5272
2022.02.B_02-09-2022,Московская область,165_195_days,40-49,SputnikV,154997
2022.02.B_02-09-2022,Московская область,165_195_days,50-59,AllVaccines,121435
2022.02.B_02-09-2022,Московская область,165_195_days,50-59,CoviVac,1856
2022.02.B_02-09-2022,Московская область,165_195_days,50-59,EpiVacCorona,1068
2022.02.B_02-09-2022,Московская область,165_195_days,50-59,SputnikLite,5398
2022.02.B_02-09-2022,Московская область,165_195_days,50-59,SputnikV,113113
2022.02.B_02-09-2022,Московская область,165_195_days,60-69,AllVaccines,81633
2022.02.B_02-09-2022,Московская область,165_195_days,60-69,CoviVac,1234
2022.02.B_02-09-2022,Московская область,165_195_days,60-69,EpiVacCorona,1117
2022.02.B_02-09-2022,Московская область,165_195_days,60-69,SputnikLite,5900
2022.02.B_02-09-2022,Московская область,165_195_days,60-69,SputnikV,73382
