data_point,region,age_group,vac_interval_group,vaccine,count_vac_zab,count_vac_hosp,count_vac_severe,count_vac_death
2022.01.B_13-10-2022,РФ,20-29,45_75_days,SputnikLite,5399,189,7,0
2022.01.B_13-10-2022,РФ,20-29,45_75_days,SputnikV,15513,481,22,2
2022.01.B_13-10-2022,РФ,20-29,75_90_days,AllVaccines,8384,278,18,0
2022.01.B_13-10-2022,РФ,20-29,75_90_days,CoviVac,109,3,1,0
2022.01.B_13-10-2022,РФ,20-29,75_90_days,EpiVacCorona,83,2,0,0
2022.01.B_13-10-2022,РФ,20-29,75_90_days,SputnikLite,5351,180,11,0
2022.01.B_13-10-2022,РФ,20-29,75_90_days,SputnikV,2841,93,6,0
2022.01.B_13-10-2022,РФ,20-29,90_105_days,AllVaccines,5442,164,9,0
2022.01.B_13-10-2022,РФ,20-29,90_105_days,CoviVac,102,1,0,0
2022.01.B_13-10-2022,РФ,20-29,90_105_days,EpiVacCorona,60,6,1,0
2022.01.B_13-10-2022,РФ,20-29,90_105_days,SputnikLite,2842,92,3,0
2022.01.B_13-10-2022,РФ,20-29,90_105_days,SputnikV,2438,65,5,0
2022.01.B_13-10-2022,РФ,30-39,105_165_days,AllVaccines,102085,2421,185,21
2022.01.B_13-10-2022,РФ,30-39,105_165_days,CoviVac,2199,55,3,0
2022.01.B_13-10-2022,РФ,30-39,105_165_days,EpiVacCorona,2036,89,6,0
2022.01.B_13-10-2022,РФ,30-39,105_165_days,SputnikLite,22769,597,33,7
2022.01.B_13-10-2022,РФ,30-39,105_165_days,SputnikV,75081,1680,143,14
2022.01.B_13-10-2022,РФ,30-39,165_195_days,AllVaccines,86654,1724,166,14
2022.01.B_13-10-2022,РФ,30-39,165_195_days,CoviVac,2379,71,9,1
2022.01.B_13-10-2022,РФ,30-39,165_195_days,EpiVacCorona,2997,91,6,1
2022.01.B_13-10-2022,РФ,30-39,165_195_days,SputnikLite,1362,35,0,0
2022.01.B_13-10-2022,РФ,30-39,165_195_days,SputnikV,79916,1527,151,12
2022.01.B_13-10-2022,РФ,30-39,21_45_days,AllVaccines,31365,929,79,9
2022.01.B_13-10-2022,РФ,30-39,21_45_days,CoviVac,742,11,1,0
2022.01.B_13-10-2022,РФ,30-39,21_45_days,EpiVacCorona,972,40,3,2
2022.01.B_13-10-2022,РФ,30-39,21_45_days,SputnikLite,7985,240,18,3
2022.01.B_13-10-2022,РФ,30-39,21_45_days,SputnikV,21666,638,57,4
2022.01.B_13-10-2022,РФ,30-39,45_75_days,AllVaccines,42400,1226,83,9
2022.01.B_13-10-2022,РФ,30-39,45_75_days,CoviVac,1099,32,2,0
2022.01.B_13-10-2022,РФ,30-39,45_75_days,EpiVacCorona,1248,58,6,1
2022.01.B_13-10-2022,РФ,30-39,45_75_days,SputnikLite,11488,315,21,4
2022.01.B_13-10-2022,РФ,30-39,45_75_days,SputnikV,28565,821,54,4
2022.01.B_13-10-2022,РФ,30-39,75_90_days,AllVaccines,15651,427,30,6
2022.01.B_13-10-2022,РФ,30-39,75_90_days,CoviVac,216,5,0,0
2022.01.B_13-10-2022,РФ,30-39,75_90_days,EpiVacCorona,138,3,3,0
2022.01.B_13-10-2022,РФ,30-39,75_90_days,SputnikLite,10404,273,16,5
2022.01.B_13-10-2022,РФ,30-39,75_90_days,SputnikV,4893,146,11,1
2022.01.B_13-10-2022,РФ,30-39,90_105_days,AllVaccines,9682,254,15,3
2022.01.B_13-10-2022,РФ,30-39,90_105_days,CoviVac,215,1,0,0
2022.01.B_13-10-2022,РФ,30-39,90_105_days,EpiVacCorona,81,2,1,0
2022.01.B_13-10-2022,РФ,30-39,90_105_days,SputnikLite,5356,141,4,1
2022.01.B_13-10-2022,РФ,30-39,90_105_days,SputnikV,4030,110,10,2
2022.01.B_13-10-2022,РФ,40-49,105_165_days,AllVaccines,96548,2649,353,72
2022.01.B_13-10-2022,РФ,40-49,105_165_days,CoviVac,2785,89,8,1
2022.01.B_13-10-2022,РФ,40-49,105_165_days,EpiVacCorona,2122,82,15,3
2022.01.B_13-10-2022,РФ,40-49,105_165_days,SputnikLite,24434,673,63,9
2022.01.B_13-10-2022,РФ,40-49,105_165_days,SputnikV,67207,1805,267,59
2022.01.B_13-10-2022,РФ,40-49,165_195_days,AllVaccines,82745,2008,318,40
2022.01.B_13-10-2022,РФ,40-49,165_195_days,CoviVac,2770,80,15,1
2022.01.B_13-10-2022,РФ,40-49,165_195_days,EpiVacCorona,3183,131,18,1
2022.01.B_13-10-2022,РФ,40-49,165_195_days,SputnikLite,1582,34,6,1
2022.01.B_13-10-2022,РФ,40-49,165_195_days,SputnikV,75210,1763,279,37
2022.01.B_13-10-2022,РФ,40-49,21_45_days,AllVaccines,28908,988,104,20
2022.01.B_13-10-2022,РФ,40-49,21_45_days,CoviVac,814,20,4,1
2022.01.B_13-10-2022,РФ,40-49,21_45_days,EpiVacCorona,965,61,4,1
2022.01.B_13-10-2022,РФ,40-49,21_45_days,SputnikLite,9240,291,20,7
2022.01.B_13-10-2022,РФ,40-49,21_45_days,SputnikV,17889,616,76,11
2022.01.B_13-10-2022,РФ,40-49,45_75_days,AllVaccines,39272,1394,151,43
2022.01.B_13-10-2022,РФ,40-49,45_75_days,CoviVac,1254,33,3,1
2022.01.B_13-10-2022,РФ,40-49,45_75_days,EpiVacCorona,1285,90,9,2
2022.01.B_13-10-2022,РФ,40-49,45_75_days,SputnikLite,12632,377,37,7
2022.01.B_13-10-2022,РФ,40-49,45_75_days,SputnikV,24101,894,102,33
2022.01.B_13-10-2022,РФ,40-49,75_90_days,AllVaccines,15250,525,48,13
2022.01.B_13-10-2022,РФ,40-49,75_90_days,CoviVac,273,8,0,0
2022.01.B_13-10-2022,РФ,40-49,75_90_days,EpiVacCorona,176,10,2,1
2022.01.B_13-10-2022,РФ,40-49,75_90_days,SputnikLite,10567,359,28,7
2022.01.B_13-10-2022,РФ,40-49,75_90_days,SputnikV,4234,148,18,5
2022.01.B_13-10-2022,РФ,40-49,90_105_days,AllVaccines,9718,258,28,5
2022.01.B_13-10-2022,РФ,40-49,90_105_days,CoviVac,302,7,3,2
2022.01.B_13-10-2022,РФ,40-49,90_105_days,EpiVacCorona,101,2,0,0
2022.01.B_13-10-2022,РФ,40-49,90_105_days,SputnikLite,5840,165,14,3
2022.01.B_13-10-2022,РФ,40-49,90_105_days,SputnikV,3475,84,11,0
2022.01.B_13-10-2022,РФ,50-59,105_165_days,AllVaccines,72840,3557,528,106
2022.01.B_13-10-2022,РФ,50-59,105_165_days,CoviVac,2368,105,19,2
2022.01.B_13-10-2022,РФ,50-59,105_165_days,EpiVacCorona,1902,155,16,7
2022.01.B_13-10-2022,РФ,50-59,105_165_days,SputnikLite,20240,961,108,30
2022.01.B_13-10-2022,РФ,50-59,105_165_days,SputnikV,48330,2336,385,67
2022.01.B_13-10-2022,РФ,50-59,165_195_days,AllVaccines,59281,2654,500,104
2022.01.B_13-10-2022,РФ,50-59,165_195_days,CoviVac,2328,120,29,2
2022.01.B_13-10-2022,РФ,50-59,165_195_days,EpiVacCorona,2605,176,35,13
2022.01.B_13-10-2022,РФ,50-59,165_195_days,SputnikLite,1374,56,8,1
2022.01.B_13-10-2022,РФ,50-59,165_195_days,SputnikV,52974,2302,428,88
2022.01.B_13-10-2022,РФ,50-59,21_45_days,AllVaccines,22595,1439,215,42
2022.01.B_13-10-2022,РФ,50-59,21_45_days,CoviVac,675,27,3,0
2022.01.B_13-10-2022,РФ,50-59,21_45_days,EpiVacCorona,817,86,11,2
2022.01.B_13-10-2022,РФ,50-59,21_45_days,SputnikLite,8164,421,64,13
2022.01.B_13-10-2022,РФ,50-59,21_45_days,SputnikV,12939,905,137,27
2022.01.B_13-10-2022,РФ,50-59,45_75_days,AllVaccines,30723,1859,278,61
2022.01.B_13-10-2022,РФ,50-59,45_75_days,CoviVac,1026,62,9,2
2022.01.B_13-10-2022,РФ,50-59,45_75_days,EpiVacCorona,1105,111,18,2
2022.01.B_13-10-2022,РФ,50-59,45_75_days,SputnikLite,11198,557,75,15
2022.01.B_13-10-2022,РФ,50-59,45_75_days,SputnikV,17394,1129,176,42
2022.01.B_13-10-2022,РФ,50-59,75_90_days,AllVaccines,11825,698,108,29
2022.01.B_13-10-2022,РФ,50-59,75_90_days,CoviVac,260,11,2,0
2022.01.B_13-10-2022,РФ,50-59,75_90_days,EpiVacCorona,109,5,1,1
2022.01.B_13-10-2022,РФ,50-59,75_90_days,SputnikLite,8468,491,69,20
2022.01.B_13-10-2022,РФ,50-59,75_90_days,SputnikV,2988,191,36,8
2022.01.B_13-10-2022,РФ,50-59,90_105_days,AllVaccines,7838,397,60,12
2022.01.B_13-10-2022,РФ,50-59,90_105_days,CoviVac,276,5,2,0
2022.01.B_13-10-2022,РФ,50-59,90_105_days,EpiVacCorona,92,8,2,0
2022.01.B_13-10-2022,РФ,50-59,90_105_days,SputnikLite,4916,246,35,9
2022.01.B_13-10-2022,РФ,50-59,90_105_days,SputnikV,2554,138,21,3
2022.01.B_13-10-2022,РФ,60-69,105_165_days,AllVaccines,47790,4572,796,239
2022.01.B_13-10-2022,РФ,60-69,105_165_days,CoviVac,869,101,24,5
2022.01.B_13-10-2022,РФ,60-69,105_165_days,EpiVacCorona,1449,226,39,19
2022.01.B_13-10-2022,РФ,60-69,105_165_days,SputnikLite,12566,1139,144,47
2022.01.B_13-10-2022,РФ,60-69,105_165_days,SputnikV,32906,3106,589,168
2022.01.B_13-10-2022,РФ,60-69,165_195_days,AllVaccines,33673,3239,646,206
2022.01.B_13-10-2022,РФ,60-69,165_195_days,CoviVac,805,77,13,2
2022.01.B_13-10-2022,РФ,60-69,165_195_days,EpiVacCorona,1785,238,58,24
2022.01.B_13-10-2022,РФ,60-69,165_195_days,SputnikLite,566,28,7,1
2022.01.B_13-10-2022,РФ,60-69,165_195_days,SputnikV,30517,2896,568,179
2022.01.B_13-10-2022,РФ,60-69,21_45_days,AllVaccines,21820,2672,442,162
2022.01.B_13-10-2022,РФ,60-69,21_45_days,CoviVac,370,48,10,3
2022.01.B_13-10-2022,РФ,60-69,21_45_days,EpiVacCorona,844,182,43,20
2022.01.B_13-10-2022,РФ,60-69,21_45_days,SputnikLite,8248,909,139,48
2022.01.B_13-10-2022,РФ,60-69,21_45_days,SputnikV,12358,1533,250,91
2022.01.B_13-10-2022,РФ,60-69,45_75_days,AllVaccines,29459,3175,549,210
2022.01.B_13-10-2022,РФ,60-69,45_75_days,CoviVac,557,83,14,8
2022.01.B_13-10-2022,РФ,60-69,45_75_days,EpiVacCorona,1062,255,48,21
2022.01.B_13-10-2022,РФ,60-69,45_75_days,SputnikLite,11397,1025,140,49
2022.01.B_13-10-2022,РФ,60-69,45_75_days,SputnikV,16443,1812,347,132
2022.01.B_13-10-2022,РФ,60-69,75_90_days,AllVaccines,11156,1171,188,68
2022.01.B_13-10-2022,РФ,60-69,75_90_days,CoviVac,124,14,2,2
2022.01.B_13-10-2022,РФ,60-69,75_90_days,EpiVacCorona,136,36,5,3
2022.01.B_13-10-2022,РФ,60-69,75_90_days,SputnikLite,7990,806,111,42
2022.01.B_13-10-2022,РФ,60-69,75_90_days,SputnikV,2906,315,70,21
2022.01.B_13-10-2022,РФ,60-69,90_105_days,AllVaccines,7035,719,129,44
2022.01.B_13-10-2022,РФ,60-69,90_105_days,CoviVac,106,11,2,0
2022.01.B_13-10-2022,РФ,60-69,90_105_days,EpiVacCorona,90,14,2,0
2022.01.B_13-10-2022,РФ,60-69,90_105_days,SputnikLite,4489,463,83,31
2022.01.B_13-10-2022,РФ,60-69,90_105_days,SputnikV,2350,231,42,13
2022.01.B_13-10-2022,РФ,70-79,105_165_days,AllVaccines,15388,2818,612,273
2022.01.B_13-10-2022,РФ,70-79,105_165_days,CoviVac,183,40,5,3
2022.01.B_13-10-2022,РФ,70-79,105_165_days,EpiVacCorona,456,172,45,30
2022.01.B_13-10-2022,РФ,70-79,105_165_days,SputnikLite,5046,848,165,72
2022.01.B_13-10-2022,РФ,70-79,105_165_days,SputnikV,9703,1758,397,168
2022.01.B_13-10-2022,РФ,70-79,165_195_days,AllVaccines,8620,1808,364,185
2022.01.B_13-10-2022,РФ,70-79,165_195_days,CoviVac,139,35,7,3
2022.01.B_13-10-2022,РФ,70-79,165_195_days,EpiVacCorona,538,158,56,31
2022.01.B_13-10-2022,РФ,70-79,165_195_days,SputnikLite,97,8,1,1
2022.01.B_13-10-2022,РФ,70-79,165_195_days,SputnikV,7846,1607,300,150
2022.01.B_13-10-2022,РФ,70-79,21_45_days,AllVaccines,9892,2077,416,222
2022.01.B_13-10-2022,РФ,70-79,21_45_days,CoviVac,123,26,4,1
2022.01.B_13-10-2022,РФ,70-79,21_45_days,EpiVacCorona,406,160,38,25
2022.01.B_13-10-2022,РФ,70-79,21_45_days,SputnikLite,4031,783,148,76
2022.01.B_13-10-2022,РФ,70-79,21_45_days,SputnikV,5332,1108,226,120
2022.01.B_13-10-2022,РФ,70-79,45_75_days,AllVaccines,12917,2531,465,206
2022.01.B_13-10-2022,РФ,70-79,45_75_days,CoviVac,143,28,7,2
2022.01.B_13-10-2022,РФ,70-79,45_75_days,EpiVacCorona,430,166,29,21
2022.01.B_13-10-2022,РФ,70-79,45_75_days,SputnikLite,5506,900,156,66
2022.01.B_13-10-2022,РФ,70-79,45_75_days,SputnikV,6838,1437,273,117
2022.01.B_13-10-2022,РФ,70-79,75_90_days,AllVaccines,4879,898,148,72
2022.01.B_13-10-2022,РФ,70-79,75_90_days,CoviVac,39,7,1,1
2022.01.B_13-10-2022,РФ,70-79,75_90_days,EpiVacCorona,50,14,4,1
2022.01.B_13-10-2022,РФ,70-79,75_90_days,SputnikLite,3436,603,89,45
2022.01.B_13-10-2022,РФ,70-79,75_90_days,SputnikV,1354,274,54,25
2022.01.B_13-10-2022,РФ,70-79,90_105_days,AllVaccines,3392,624,132,53
2022.01.B_13-10-2022,РФ,70-79,90_105_days,CoviVac,27,8,0,0
2022.01.B_13-10-2022,РФ,70-79,90_105_days,EpiVacCorona,32,12,3,2
2022.01.B_13-10-2022,РФ,70-79,90_105_days,SputnikLite,2283,413,76,25
2022.01.B_13-10-2022,РФ,70-79,90_105_days,SputnikV,1050,191,53,26
2022.01.B_13-10-2022,РФ,80+,105_165_days,AllVaccines,4079,1265,415,277
2022.01.B_13-10-2022,РФ,80+,105_165_days,CoviVac,38,10,6,5
2022.01.B_13-10-2022,РФ,80+,105_165_days,EpiVacCorona,149,67,25,22
2022.01.B_13-10-2022,РФ,80+,105_165_days,SputnikLite,1263,374,98,62
2022.01.B_13-10-2022,РФ,80+,105_165_days,SputnikV,2629,814,286,188
2022.01.B_13-10-2022,РФ,80+,165_195_days,AllVaccines,2185,752,220,149
2022.01.B_13-10-2022,РФ,80+,165_195_days,CoviVac,21,12,5,1
2022.01.B_13-10-2022,РФ,80+,165_195_days,EpiVacCorona,210,85,36,25
2022.01.B_13-10-2022,РФ,80+,165_195_days,SputnikLite,22,3,0,0
2022.01.B_13-10-2022,РФ,80+,165_195_days,SputnikV,1932,652,179,123
2022.01.B_13-10-2022,РФ,80+,21_45_days,AllVaccines,3328,1072,277,179
2022.01.B_13-10-2022,РФ,80+,21_45_days,CoviVac,22,12,2,1
2022.01.B_13-10-2022,РФ,80+,21_45_days,EpiVacCorona,145,75,19,15
2022.01.B_13-10-2022,РФ,80+,21_45_days,SputnikLite,1491,448,116,74
2022.01.B_13-10-2022,РФ,80+,21_45_days,SputnikV,1670,537,140,89
2022.01.B_13-10-2022,РФ,80+,45_75_days,AllVaccines,3970,1110,307,191
2022.01.B_13-10-2022,РФ,80+,45_75_days,CoviVac,22,9,5,2
2022.01.B_13-10-2022,РФ,80+,45_75_days,EpiVacCorona,137,74,22,17
2022.01.B_13-10-2022,РФ,80+,45_75_days,SputnikLite,1779,461,116,71
2022.01.B_13-10-2022,РФ,80+,45_75_days,SputnikV,2032,566,164,101
2022.01.B_13-10-2022,РФ,80+,75_90_days,AllVaccines,1484,430,113,76
2022.01.B_13-10-2022,РФ,80+,75_90_days,CoviVac,10,5,2,0
2022.01.B_13-10-2022,РФ,80+,75_90_days,EpiVacCorona,24,9,4,4
2022.01.B_13-10-2022,РФ,80+,75_90_days,SputnikLite,994,265,68,37
2022.01.B_13-10-2022,РФ,80+,75_90_days,SputnikV,456,151,39,35
2022.01.B_13-10-2022,РФ,80+,90_105_days,AllVaccines,1034,306,90,67
2022.01.B_13-10-2022,РФ,80+,90_105_days,CoviVac,7,4,3,3
2022.01.B_13-10-2022,РФ,80+,90_105_days,EpiVacCorona,22,9,4,4
2022.01.B_13-10-2022,РФ,80+,90_105_days,SputnikLite,612,166,40,29
2022.01.B_13-10-2022,РФ,80+,90_105_days,SputnikV,393,127,43,31
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,105_165_days,AllVaccines,33805,1019,121,47
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,105_165_days,CoviVac,1173,33,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,105_165_days,EpiVacCorona,195,18,4,1
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,105_165_days,SputnikLite,12814,362,40,14
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,105_165_days,SputnikV,19623,606,76,32
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,165_195_days,AllVaccines,16732,488,63,30
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,165_195_days,CoviVac,806,20,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,165_195_days,EpiVacCorona,205,25,3,1
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,165_195_days,SputnikLite,442,10,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,165_195_days,SputnikV,15279,433,60,29
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,21_45_days,AllVaccines,12298,540,72,35
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,21_45_days,CoviVac,143,4,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,21_45_days,EpiVacCorona,272,27,7,3
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,21_45_days,SputnikLite,3924,217,31,16
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,21_45_days,SputnikV,7959,292,34,16
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,45_75_days,AllVaccines,13641,528,99,55
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,45_75_days,CoviVac,273,8,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,45_75_days,EpiVacCorona,218,24,2,1
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,45_75_days,SputnikLite,5218,186,32,18
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,45_75_days,SputnikV,7932,310,64,36
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,75_90_days,AllVaccines,5120,208,24,15
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,75_90_days,CoviVac,171,6,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,75_90_days,EpiVacCorona,9,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,75_90_days,SputnikLite,3290,128,13,7
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,75_90_days,SputnikV,1650,74,11,8
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,90_105_days,AllVaccines,4219,161,24,7
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,90_105_days,CoviVac,231,3,1,1
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,90_105_days,EpiVacCorona,5,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,90_105_days,SputnikLite,2504,106,20,5
2022.01.B_13-10-2022,г. Санкт-Петербург,18+,90_105_days,SputnikV,1479,52,3,1
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,105_165_days,AllVaccines,5224,150,2,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,105_165_days,CoviVac,127,3,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,105_165_days,EpiVacCorona,12,2,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,105_165_days,SputnikLite,1915,61,2,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,105_165_days,SputnikV,3170,84,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,165_195_days,AllVaccines,2492,50,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,165_195_days,CoviVac,80,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,165_195_days,EpiVacCorona,27,3,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,165_195_days,SputnikLite,68,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,165_195_days,SputnikV,2317,45,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,21_45_days,AllVaccines,1790,49,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,21_45_days,CoviVac,18,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,21_45_days,EpiVacCorona,30,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,21_45_days,SputnikLite,403,9,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,21_45_days,SputnikV,1339,39,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,45_75_days,AllVaccines,1884,41,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,45_75_days,CoviVac,35,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,45_75_days,EpiVacCorona,20,2,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,45_75_days,SputnikLite,592,12,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,45_75_days,SputnikV,1237,26,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,75_90_days,AllVaccines,686,23,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,75_90_days,CoviVac,22,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,75_90_days,EpiVacCorona,2,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,75_90_days,SputnikLite,406,14,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,75_90_days,SputnikV,256,8,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,90_105_days,AllVaccines,641,20,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,90_105_days,CoviVac,16,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,90_105_days,SputnikLite,371,14,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,20-29,90_105_days,SputnikV,254,6,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,105_165_days,AllVaccines,8733,153,12,1
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,105_165_days,CoviVac,298,7,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,105_165_days,EpiVacCorona,39,2,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,105_165_days,SputnikLite,3182,61,6,1
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,105_165_days,SputnikV,5214,83,5,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,165_195_days,AllVaccines,4778,62,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,165_195_days,CoviVac,215,4,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,165_195_days,EpiVacCorona,37,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,165_195_days,SputnikLite,135,2,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,165_195_days,SputnikV,4391,56,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,21_45_days,AllVaccines,3172,62,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,21_45_days,CoviVac,40,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,21_45_days,EpiVacCorona,57,2,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,21_45_days,SputnikLite,780,21,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,21_45_days,SputnikV,2295,39,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,45_75_days,AllVaccines,3273,65,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,45_75_days,CoviVac,62,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,45_75_days,EpiVacCorona,51,5,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,45_75_days,SputnikLite,1069,19,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,45_75_days,SputnikV,2091,40,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,75_90_days,AllVaccines,1228,26,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,75_90_days,CoviVac,38,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,75_90_days,EpiVacCorona,3,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,75_90_days,SputnikLite,792,19,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,75_90_days,SputnikV,395,6,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,90_105_days,AllVaccines,924,13,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,90_105_days,CoviVac,49,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,90_105_days,SputnikLite,509,5,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,30-39,90_105_days,SputnikV,366,8,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,105_165_days,AllVaccines,8128,150,14,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,105_165_days,CoviVac,389,13,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,105_165_days,EpiVacCorona,47,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,105_165_days,SputnikLite,3225,55,4,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,105_165_days,SputnikV,4467,81,9,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,165_195_days,AllVaccines,4266,73,6,1
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,165_195_days,CoviVac,275,6,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,165_195_days,EpiVacCorona,52,4,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,165_195_days,SputnikLite,136,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,165_195_days,SputnikV,3803,62,5,1
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,21_45_days,AllVaccines,2515,62,4,2
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,21_45_days,CoviVac,39,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,21_45_days,EpiVacCorona,58,0,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,21_45_days,SputnikLite,778,24,1,1
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,21_45_days,SputnikV,1640,38,3,1
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,45_75_days,AllVaccines,2971,54,8,5
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,45_75_days,CoviVac,86,1,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,45_75_days,EpiVacCorona,47,2,0,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,45_75_days,SputnikLite,1139,18,1,0
2022.01.B_13-10-2022,г. Санкт-Петербург,40-49,45_75_days,SputnikV,1699,33,7,5
